code,name1c,cat,sub,metal,qty,shops,per,sales,sum_sales,last_dt,last_price
000118671,серьги т90002г743 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118673,кольцо т90001д388 (Au.585),Кольца,,Золото 585,2,1,№1 Раменское №1:2,0,0,,
000118676,кольцо т90061д920 (Au.585),Кольца,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118678,серьги т90062е240 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118680,кольцо т90061д144 (Au.585),Кольца,,Золото 585,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118682,серьги т90002е083 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118683,серьги т90002е767 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118684,серьги т900629455 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118685,серьги т90002е333 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118686,серьги т90062е906 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118687,кольцо т90061и834 (Au.585),Кольца,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118689,серьги т90062г928 (Au.585),Серьги,,Золото 585,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118690,серьги т30202е580 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118692,серьги т30262е387 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118693,серьги т33062в566 (Au.585),Серьги,,Золото 585,3,3,"№1 Раменское №1:1, №5 Озёры:1, 11 Ногинск №3:1",0,0,,
000118697,кольцо т30201и179 (Au.585),Кольца,,Золото 585,2,2,"№1 Раменское №1:1, №5 Озёры:1",0,0,,
000118701,колье т900112224 (Au.585),Колье,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118702,колье т900112232 (Au.585),Колье,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118703,браслет т900601322 (Au.585),Браслеты,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118704,колье т900112186 (Au.585),Колье,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118705,колье т100112232 (Au.585),Колье,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118706,колье т302112255 (Au.585),Колье,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118707,цепь црм30592035 (Au.585),Цепи,,Золото 585,2,1,№1 Раменское №1:2,0,0,,
000118708,кольцо обр двуспл т13061д603 (Au.585),Кольца,Обручальные,Золото 585,12,1,№1 Раменское №1:12,0,0,,
000118718,подвеска впс-1509 (Ag.925),Подвески,,Серебро 925,3,3,"№1 Раменское №1:1, №4 Луховицы:1, №5 Озёры:1",0,0,,
000118720,подвеска впс-1579 (Ag.925),Подвески,,Серебро 925,4,4,"№1 Раменское №1:1, №4 Луховицы:1, №5 Озёры:1, 12 Воскресенск №2:1",0,0,,
000118745,цепь 905002606р (Ag.925),Цепи,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118756,кольцо вка-0047 (Au.585),Кольца,,Золото 585,2,2,"№1 Раменское №1:1, №5 Озёры:1",0,0,,
000118758,колье вб-013-2 (Au.585),Колье,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118763,подвеска вп-1545 (Au.585),Подвески,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118764,подвеска вп-1548 (Au.585),Подвески,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000118806,браслет 305002808ч (Ag.925),Браслеты,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118807,цепь нц22-078аю-3 (Ag.925),Цепи,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118808,браслет нб22-203ю-3 (Ag.925),Браслеты,,Серебро 925,2,2,"№1 Раменское №1:1, 14 Электрогорск:1",0,0,,
000118809,цепь нц22-206аю-3 (Ag.925),Цепи,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118819,подвеска (шт.) плsa997-4 (Ag.925),Подвески,,Серебро 925,3,3,"№1 Раменское №1:1, 18 Подружка:1, 11 Ногинск №3:1",0,0,,
000118916,кольцо (шт.) клsa997-4 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118923,брошь (шт.) брса27 (Ag.925),Броши,,Серебро 925,3,3,"№1 Раменское №1:1, 18 Подружка:1, 11 Ногинск №3:1",0,0,,
000118924,серьги (шт.) пслнае0964 (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118925,серьги (шт.) пслсае3406 (Ag.925),Серьги,,Серебро 925,4,4,"№1 Раменское №1:1, 18 Подружка:1, 11 Ногинск №3:1, 14 Электрогорск:1",0,0,,
000118928,серьги (шт.) слнае1121 (Ag.925),Серьги,,Серебро 925,3,3,"№1 Раменское №1:1, 18 Подружка:1, 11 Ногинск №3:1",0,0,,
000118929,серьги (шт.) пслsa961 (Ag.925),Серьги,,Серебро 925,3,3,"№1 Раменское №1:1, 11 Ногинск №3:1, 14 Электрогорск:1",0,0,,
000118930,кольцо (шт.) клsa961 (Ag.925),Кольца,,Серебро 925,3,3,"№1 Раменское №1:1, 11 Ногинск №3:1, 14 Электрогорск:1",0,0,,
000118931,серьги (шт.) слsa893 (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, 18 Подружка:1",0,0,,
000118932,кольцо (шт.) клsa893 (Ag.925),Кольца,,Серебро 925,2,2,"№1 Раменское №1:1, 18 Подружка:1",0,0,,
000118934,серьги пслfpe0036 (Ag.925),Серьги,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118935,кольцо клfpr0021 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118938,кольцо (шт.) клsa931 (Ag.925),Кольца,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118939,серьги (шт.) слsa1014-4 (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118940,кольцо (шт.) клsa1009-4 (Ag.925),Кольца,,Серебро 925,3,3,"№1 Раменское №1:1, 18 Подружка:1, 11 Ногинск №3:1",0,0,,
000118941,серьги (шт.) слsa1009-4 (Ag.925),Серьги,,Серебро 925,3,3,"№1 Раменское №1:1, 18 Подружка:1, 11 Ногинск №3:1",0,0,,
000118943,серьги (шт.) слsa910 (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118944,серьги (шт.) слsa933 (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118945,кольцо (шт.) клsa933 (Ag.925),Кольца,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118946,кольцо (шт.) клsa910 (Ag.925),Кольца,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118947,серьги (шт.) слsa941 (Ag.925),Серьги,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118948,кольцо (шт.) клsa941 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118950,кольцо (шт.) клsa911 (Ag.925),Кольца,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118952,серьги (шт.) пслнае1105 (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118957,серьги (шт.) слsa840 (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118958,брошь брса36 (Ag.925),Броши,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118960,кольцо клfpr0024 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118963,кольцо клfpr0020 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118964,серьги пслfpe0034 (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, 18 Подружка:1",0,0,,
000118965,серьги пслfpe0042 (Ag.925),Серьги,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118966,колье прfpn0016 (Ag.925),Колье,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118967,кольцо клfpr0016 (Ag.925),Кольца,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000118968,кольцо клfpr0028 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118970,кольцо клfpr0018 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000118971,кольцо клfpr0027п (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000119048,подвеска (шт.) 32849-151-04-00 (Au.585),Подвески,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000119049,серьги (шт.) 43495-259-46-00 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000119063,цепь 2657030210 (Au.585),Цепи,,Золото 585,2,1,№1 Раменское №1:2,0,0,,
000119064,цепь 2657030020 (Au.585),Цепи,,Золото 585,6,2,"№1 Раменское №1:4, 11 Ногинск №3:2",0,0,,
000119077,цепь 3664045800 (Ag.925),Цепи,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000119162,браслет 022589r160l (Ag.925),Браслеты,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000119170,цепь 1404r015l (Ag.925),Цепи,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000119171,цепь 1404z015l (Ag.925),Цепи,,Серебро 925,2,2,"№1 Раменское №1:1, 18 Подружка:1",0,0,,
000119179,цепь 6471r17011580l (Ag.925),Цепи,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000119186,кольцо обр др/к (шт.) 7019-251-01-00 (Au.585),Кольца,Обручальные,Золото 585,3,1,№1 Раменское №1:3,0,0,,
000119188,кольцо (шт.) 13395-151-00-00 (Au.585),Кольца,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000119189,серьги (шт.) he1827 (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000119190,серьги (шт.) he1107 (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000119191,кольцо (шт.) hr1201 (Ag.925),Кольца,,Серебро 925,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000119247,кольцо обр др/к (шт.) 7109-251-00-00 (Au.585),Кольца,Обручальные,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000119248,кольцо обр др/к (шт.) 7109-151-00-00 (Au.585),Кольца,Обручальные,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000119250,цепь 1650035120 (Au.585),Цепи,,Золото 585,4,2,"№1 Раменское №1:2, 11 Ногинск №3:2",0,0,,
000091521,подвеска (шт.) 3971-151-46-00 (Au.585),Подвески,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000091850,кольцо 100-965 (Ag.925),Кольца,,Серебро 925,2,2,"№1 Раменское №1:1, 14 Электрогорск:1",0,0,,
000093394,подвеска 85127-1 (Au.585),Подвески,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000093432,серьги с1229113 (Au.585),Серьги,,Золото 585,3,3,"№1 Раменское №1:1, №4 Луховицы:1, №5 Озёры:1",0,0,,
000100669,серьги (шт.) 4971-151-00-00 (Au.585),Серьги,,Золото 585,2,2,"№1 Раменское №1:1, 18 Подружка:1",0,0,,
000088094,серьги (шт.) 22b17821-127 (Ag.925),Серьги,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000088264,кольцо 1000-0528 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000083804,кольцо 1010018115-501 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000083883,кольцо (шт.) 11150-251-00-00 (Au.585),Кольца,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000083897,кольцо (шт.) 1839-151-00-00 (Au.585),Кольца,,Золото 585,2,2,"№1 Раменское №1:1, 11 Ногинск №3:1",0,0,,
000083960,кольцо 36-0046 (Au.585),Кольца,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000083968,серьги 02-8043 (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000084065,подвеска (шт.) т13106593 (Au.585),Подвески,,Золото 585,2,1,№1 Раменское №1:2,0,0,,
000084122,кольцо 1000-0344 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000084124,кольцо 121-2245 (Ag.925),Кольца,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000084134,серьги 2000-0344 (Ag.925),Серьги,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000084485,браслет (шт.) 04br0275gp-204 (Ag.875),Браслеты,,Серебро 875,1,1,№1 Раменское №1:1,0,0,,
000084501,колье (шт.) 25ne0595a-204 (Ag.925),Колье,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000084516,брошь 060372 (Au.585),Броши,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000084635,подвеска (шт.) 3-129-7918 (Ag.925),Подвески,,Серебро 925,2,2,"№1 Раменское №1:1, №5 Озёры:1",0,0,,
000084644,серьги (шт.) 12-239-7900 (Ag.925),Серьги,,Серебро 925,1,1,№1 Раменское №1:1,0,0,,
000084778,серьги 831696с (Ag.925),Серьги,,Серебро 925,2,2,"№1 Раменское №1:1, №5 Озёры:1",0,0,,
000084806,подвеска 3407035220 (Ag.925),Подвески,,Серебро 925,2,2,"№1 Раменское №1:1, №5 Озёры:1",0,0,,
000084838,кольцо (шт.) т941016453 (Au.585),Кольца,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000085034,серьги (шт.) бр121904л (Au.585),Серьги,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000085035,кольцо (шт.) бр111902л (Au.585),Кольца,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000085037,кольцо (шт.) бр111457рл (Au.585),Кольца,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
000085040,колье (шт.) бр070127 (Au.585),Колье,,Золото 585,1,1,№1 Раменское №1:1,0,0,,
